Titre, 
Date, 2022-08-19 12:10:01.352480
Nom, 
Materiau, 
Charge de rupture, 0.0
Longueur de l'éprouvette, 0.0
Capteur de déplacement, Détecteur ultrasonique
  référence, UC_2000_L2_U_V15
Capteur de charge, Indicateur pour signal analogique
  référence, INDI_PAXS
Méthode d'accroche, Goupilles

t(s), x(mm), F(N), entree_charge
1.620000000000001, 3.316083148369436, 3719.537519651927, 1.7776410812573287
1.640000000000001, 3.352199373048379, 3799.4493548579076, 1.775793501946836
1.660000000000001, 3.3904917788265867, 3760.83620048376, 1.7699064434478513
1.680000000000001, 3.4238094046482668, 3833.724967905467, 1.7506292414828477
1.700000000000001, 3.459646173721836, 3848.0789066793454, 1.7391313604778167
1.720000000000001, 3.494468484471662, 3917.847713751047, 1.741068595368647
1.740000000000001, 3.5303734778992686, 4046.6472159985956, 1.7372080701736843
1.7600000000000011, 3.565343277006688, 3986.4924997166795, 1.7298982745749594
1.7800000000000011, 3.5982839643389712, 4074.395531360064, 1.715583122080421
1.8000000000000012, 3.6286131090399976, 4058.754028573333, 1.703310010622971
1.8200000000000012, 3.6656328686179913, 4207.2932225067125, 1.6869875882778187
1.8400000000000012, 3.700031513565082, 4145.29701374339, 1.6769762324689923
1.8600000000000012, 3.735262243399736, 4175.419799603067, 1.6846651902361491
1.8800000000000012, 3.7657227531871555, 4220.843892374669, 1.6803870238342744
1.9000000000000012, 3.7987680742709453, 4259.863210223765, 1.669374302309195
1.9200000000000013, 3.8339808884911766, 4350.045311349887, 1.6498901916440665
1.9400000000000013, 3.8663309640266834, 4419.447185426042, 1.644478965988094
1.9600000000000013, 3.896181915267015, 4335.908743355027, 1.6479668763919086
1.9800000000000013, 3.934252816903058, 4392.161095932505, 1.6371905754967773
2.0000000000000013, 3.9661078798331855, 4386.42981996247, 1.6257471646345556
2.0200000000000014, 3.999737169393234, 4564.097277753697, 1.613487503720654
2.0400000000000014, 4.03080400221735, 4533.473979902065, 1.6146308703443752
2.0600000000000014, 4.064514895591057, 4609.028191860085, 1.6129040041368687
2.0800000000000014, 4.0954895060623056, 4633.42251848103, 1.6057023842905354
2.1000000000000014, 4.126872453240633, 4622.479604297631, 1.5858963024706523
2.1200000000000014, 4.15752263430256, 4577.398400313663, 1.5702972479168247
2.1400000000000015, 4.189217594643206, 4681.989012449678, 1.5742730588615215
2.1600000000000015, 4.222356839773474, 4780.701367310285, 1.5662966605364756
2.1800000000000015, 4.252401513378763, 4846.709513041709, 1.5552769691312327
2.2000000000000015, 4.2850528755868424, 4826.59428188034, 1.5566756264340407
2.2200000000000015, 4.316097210181943, 4832.413613797884, 1.5531553196577261
2.2400000000000015, 4.347923313398462, 4890.266572394069, 1.5455502087196706
2.2600000000000016, 4.377914575198616, 4952.57519736359, 1.5331819886346962
2.2800000000000016, 4.408470362506967, 4919.368254385462, 1.5229651700912
2.3000000000000016, 4.440837969218146, 4986.4152864662765, 1.5171099135876454
2.3200000000000016, 4.471060382105128, 4990.465908886054, 1.5093478920774694
2.3400000000000016, 4.499607154838399, 5024.356461480305, 1.5010302152964115
2.3600000000000017, 4.5285888605757165, 5091.037715526994, 1.4929369024596086
2.3800000000000017, 4.562029801991572, 5151.51506613403, 1.485612226910135
2.4000000000000017, 4.586103865347575, 5141.543183950657, 1.4827069322054125
2.4200000000000017, 4.618156997030934, 5229.726905055243, 1.4787150414025243
2.4400000000000017, 4.647646177508323, 5257.973672964474, 1.4655300632936232
2.4600000000000017, 4.674599480383119, 5282.149764089966, 1.456000802059666
2.4800000000000018, 4.707892592763385, 5333.014966863099, 1.4496550899207674
2.5000000000000018, 4.735989097620183, 5309.802645227004, 1.450929359676765
2.520000000000002, 4.765537138886983, 5407.305539493409, 1.4427102471904902
2.540000000000002, 4.7971119773961615, 5317.476715350059, 1.4278376935381374
2.560000000000002, 4.8220182056321415, 5446.100385821803, 1.424647138707519
2.580000000000002, 4.851442275135968, 5476.00999694996, 1.4213364430078796
2.600000000000002, 4.8768000444102855, 5524.60998511287, 1.4176876301770245
2.620000000000002, 4.9059286411544925, 5542.309650431396, 1.4162700879893801
2.640000000000002, 4.933570927095953, 5490.648577260342, 1.410265994088645
2.660000000000002, 4.961509154477762, 5573.59702665692, 1.393741646948201
2.680000000000002, 4.99334117505236, 5585.879860099634, 1.3816447526616693
2.700000000000002, 5.021517726730235, 5636.924499503199, 1.372864252747187
2.720000000000002, 5.04787892498233, 5666.650595826175, 1.370606778262034
2.740000000000002, 5.076342470406049, 5655.212257317309, 1.3672889476852137
2.760000000000002, 5.105136890560819, 5670.270798014029, 1.363309830840106
2.780000000000002, 5.128236974468928, 5807.658147433245, 1.3607060683228058
2.800000000000002, 5.157266985685027, 5802.78944955688, 1.3489281264414381
2.820000000000002, 5.181874405957649, 5872.151558980167, 1.344082140854383
2.840000000000002, 5.21010992510459, 5849.7210439936225, 1.343265214909321
2.860000000000002, 5.238121570381437, 5804.633138495888, 1.325139954442638
2.880000000000002, 5.26362566377122, 5874.747742413765, 1.315914198393377
2.900000000000002, 5.289101513330807, 5861.848107863151, 1.3165564672244168
2.920000000000002, 5.317575584633023, 5957.068898609082, 1.3109490367923824
2.940000000000002, 5.342874111714595, 5968.091209997606, 1.3091332711689463
2.960000000000002, 5.372149052489608, 6027.065089167008, 1.3150244376651077
2.980000000000002, 5.396551788330238, 6069.534672317047, 1.3103408891618675
3.000000000000002, 5.4214459371312556, 6114.530421941872, 1.3018801271295477
3.0200000000000022, 5.4479457771413475, 6104.501439032362, 1.2895945685398185
3.0400000000000023, 5.473338070532841, 6189.463226669673, 1.2791176062570688
3.0600000000000023, 5.502140097677292, 6191.522560886269, 1.2692678832888542
3.0800000000000023, 5.526907042694241, 6212.751390631044, 1.256643456013914
