Titre, 
Date, 2022-08-19 12:17:56.873157
Nom, 
Materiau, 
Charge de rupture, 0.0
Longueur de l'éprouvette, 0.0
Capteur de déplacement, Détecteur ultrasonique
  référence, UC_2000_L2_U_V15
Capteur de charge, Indicateur pour signal analogique
  référence, INDI_PAXS
Méthode d'accroche, Goupilles

t(s), x(mm), F(N), entree_charge
0.0, -0.000851579101459086, 88.65445566014527, 0.0
0.02, 0.000445475809759544, 33.67601697081521, 0.6233914121339811
0.04, -0.001523756182367437, 88.31943303059553, 1.2467828242679622
0.06, 0.002431649222253875, -29.223650716328297, 1.8701742364019431
0.08, 0.0069698864186738445, -27.56338569358765, 2.4931235139292593
0.1, 0.054916393098932224, 84.63907108846858, 2.4805591821425037
0.12000000000000001, 0.10465464390733312, 85.79013877729786, 2.4840368323777207
0.14, 0.15740196405277157, 160.96930995616117, 2.5039338057610836
0.16, 0.20501983379433997, 205.52905349953744, 2.5057691511706177
0.18, 0.25538348551928686, 276.9283581666362, 2.482712445909203
0.19999999999999998, 0.3052039359502834, 296.75107049469625, 2.482538025084586
0.21999999999999997, 0.3572488495200456, 369.28609932964764, 2.4741926178571783
0.23999999999999996, 0.4058249885469194, 451.2503110533759, 2.465238879100702
0.25999999999999995, 0.45391435641088723, 550.7357256964808, 2.459171102447551
0.27999999999999997, 0.5045498319850741, 525.2678993949613, 2.4480180073429882
0.3, 0.5535071920245033, 600.8394226885182, 2.436629815294543
0.32, 0.6022775980324994, 662.4468832512844, 2.4272427547125806
0.34, 0.6520262216893817, 756.294343816464, 2.4070879827575733
0.36000000000000004, 0.6975183035935931, 778.6683255068473, 2.388332259039811
0.38000000000000006, 0.7487707673055682, 825.778837528656, 2.391608428901052
0.4000000000000001, 0.794845365617314, 889.2053021062744, 2.3816955748069257
0.4200000000000001, 0.8434892933709537, 927.9531361713249, 2.363932557134526
0.4400000000000001, 0.8893064847657394, 985.0116401930018, 2.351916623228321
0.46000000000000013, 0.9370110770289192, 1001.8363482554096, 2.3414102054838204
0.48000000000000015, 0.9826852791932457, 1100.2229554618032, 2.3324875852485207
0.5000000000000001, 1.0253747913590003, 1137.3427670833219, 2.319843794855796
0.5200000000000001, 1.07794432513837, 1232.8804158993587, 2.3084677840938808
0.5400000000000001, 1.123649988852585, 1323.557492584541, 2.3009403927397956
0.5600000000000002, 1.1688787840821968, 1257.8777852665194, 2.287619338737456
0.5800000000000002, 1.2154774372380428, 1411.944552029539, 2.2745639540379075
0.6000000000000002, 1.2581216277537415, 1425.3847192343278, 2.2694931405638687
0.6200000000000002, 1.3056905573341302, 1462.6032741690908, 2.240925772182819
0.6400000000000002, 1.3501613814802518, 1557.2423113585392, 2.237168581837196
0.6600000000000003, 1.3956288507921484, 1596.22303690059, 2.235298843864893
0.6800000000000003, 1.4398658551842283, 1556.759111206415, 2.2129268508555135
0.7000000000000003, 1.4827984845400402, 1695.830440973343, 2.2051435791656724
0.7200000000000003, 1.5262795460590426, 1714.494275793163, 2.1977931899444427
0.7400000000000003, 1.5718983023237925, 1792.517226708368, 2.1851996399605613
0.7600000000000003, 1.6196720624138932, 1870.830899476483, 2.1824709500792543
0.7800000000000004, 1.6598766365801407, 1864.3352102043978, 2.178837960775521
0.8000000000000004, 1.7015989343255955, 1846.649504323003, 2.16051850838899
0.8200000000000004, 1.7472203391571774, 1929.872253613572, 2.1460925163676112
0.8400000000000004, 1.7879812565174502, 1999.815424739491, 2.133870559324562
0.8600000000000004, 1.8309499595079548, 2090.8844862994065, 2.1238619500212224
0.8800000000000004, 1.8749234820608514, 2093.9963090995516, 2.1199212894119026
0.9000000000000005, 1.9184179854893368, 2204.6177713642055, 2.123066742271839
0.9200000000000005, 1.9593727320623682, 2233.161417893944, 2.105396449123867
0.9400000000000005, 2.0028775509702963, 2271.5004553412095, 2.0880352979861376
0.9600000000000005, 2.0468731570665755, 2254.0014333239537, 2.0760086670437334
0.9800000000000005, 2.086396383151689, 2297.147999846164, 2.0613821062016444
1.0000000000000004, 2.1256589649653854, 2380.3057197014514, 2.0493416521035956
1.0200000000000005, 2.16715664992503, 2473.0849592496975, 2.0455811902486927
1.0400000000000005, 2.207180411029457, 2459.7370584690843, 2.0426088698211755
1.0600000000000005, 2.2484721204701668, 2541.7638712677513, 2.0394978609000094
1.0800000000000005, 2.2908816802120855, 2657.529594540738, 2.0339897114122976
1.1000000000000005, 2.3304811195789497, 2699.2942274833376, 2.018781928666389
1.1200000000000006, 2.3691019292196502, 2625.724191030108, 1.995741464357375
1.1400000000000006, 2.4128992700803087, 2675.5767712156094, 1.99738341981665
1.1600000000000006, 2.449392592583074, 2772.6104633838045, 1.9874311274566892
1.1800000000000006, 2.4900867097474473, 2853.3160782606037, 1.9621529334110643
1.2000000000000006, 2.5296485408434326, 2934.7072533720902, 1.9614360514125826
1.2200000000000006, 2.5698569831809603, 2941.7204772686446, 1.9629842726776092
1.2400000000000007, 2.607643614297538, 2954.0537135043423, 1.956612273679193
1.2600000000000007, 2.6495431934536477, 2919.6247566862567, 1.9394291532555352
1.2800000000000007, 2.6880840109789372, 3019.9497898632303, 1.917288101354221
1.3000000000000007, 2.7261922096808657, 3037.8082272664833, 1.9067589921359605
1.3200000000000007, 2.765432989461369, 3091.64351125907, 1.9001890946751445
1.3400000000000007, 2.804152174562832, 3200.985924746722, 1.8975502928963963
1.3600000000000008, 2.840704552116183, 3154.8663201390077, 1.8888860770692533
1.3800000000000008, 2.8776762154583686, 3228.255273101199, 1.883059696521499
1.4000000000000008, 2.9193952656276427, 3319.677923958261, 1.88069714313636
