Titre, 
Date, 2022-08-19 12:47:07.240983
Nom, 
Materiau, 
Charge de rupture, 0.0
Longueur de l'éprouvette, 0.0
Capteur de déplacement, Détecteur ultrasonique
  référence, UC_2000_L2_U_V15
Capteur de charge, Indicateur pour signal analogique
  référence, INDI_PAXS
Méthode d'accroche, Goupilles

t(s), x(mm), F(N), entree_charge
0.0, -0.0003399822271063988, 25.91904449485097, 0.0
0.02, -0.001285087245893934, 8.181812677236856, 0.618070162059332
0.04, -0.0002451310031911223, -6.0438039877010254, 1.236140324118664
0.06, 0.001642250912566687, 159.6549219651467, 1.8542104861779958
0.08, 0.007493708359446759, 13.06557898342224, 2.472280648237328
0.1, 0.05744991600711141, -15.8145280386598, 2.5016400621399515
0.12000000000000001, 0.10439545305942298, 72.55823088075041, 2.49336835419945
0.14, 0.15854035808455605, 156.6638640993184, 2.4707440562698344
0.16, 0.20475751314934934, 247.5934406260395, 2.500203068520872
0.18, 0.2560567260015893, 299.817799465271, 2.500313508669658
0.19999999999999998, 0.30657442832641524, 347.2446248949577, 2.4890161253853704
0.21999999999999997, 0.35766792729230756, 425.2044663769088, 2.4774922954278042
0.23999999999999996, 0.4039030569894618, 513.0263778737539, 2.4657681037403583
0.25999999999999995, 0.45472486874829565, 496.94832801048005, 2.4536787951762133
0.27999999999999997, 0.5053631662493133, 483.4606400543976, 2.4409212344752964
0.3, 0.5491121199477494, 691.838168959549, 2.428145362439092
0.32, 0.6001227792690619, 702.9516081682764, 2.418223555390851
0.34, 0.6475262521847497, 776.0391894894292, 2.4085279212649056
0.36000000000000004, 0.6994858798611385, 824.0415386476345, 2.3990563847159088
0.38000000000000006, 0.7450121156303132, 826.5084187439323, 2.362382488675727
0.4000000000000001, 0.7917560070192847, 906.1598175136074, 2.357380614881241
0.4200000000000001, 0.8444176174810066, 983.1974366699365, 2.3477964384691643
0.4400000000000001, 0.8859968347472352, 980.319882248944, 2.3320459746969067
0.46000000000000013, 0.9331728820731814, 1087.303715817464, 2.331633695241095
0.48000000000000015, 0.9802175913582094, 1131.7290254152442, 2.327326722068212
0.5000000000000001, 1.0264100789646573, 1091.3269573899975, 2.317147149299218
0.5200000000000001, 1.0705286966930962, 1137.7341501816263, 2.3072879445044787
0.5400000000000001, 1.1168387546154506, 1284.2687903981546, 2.2963972006573856
0.5600000000000002, 1.1637328472089619, 1312.1566306099344, 2.2824036689288727
0.5800000000000002, 1.2119025659016462, 1338.2191680194553, 2.2778980448855077
0.6000000000000002, 1.2585840110947082, 1468.9441660374398, 2.2767644273153484
0.6200000000000002, 1.305001951050012, 1461.1536915102902, 2.270450960056064
0.6400000000000002, 1.3473554001811283, 1511.4857059531257, 2.254013496615472
0.6600000000000003, 1.392753287434345, 1616.8665924681327, 2.2305964899027564
0.6800000000000003, 1.437209660736213, 1559.2263365817676, 2.2004441169545594
0.7000000000000003, 1.4818290647674632, 1634.0667827476225, 2.201657381421042
0.7200000000000003, 1.5276950618343572, 1861.0944752325515, 2.1876185246185713
0.7400000000000003, 1.5690181028976249, 1770.3724231714746, 2.1713840315421473
0.7600000000000003, 1.6112866961528778, 1753.9728054219147, 2.178704444427259
0.7800000000000004, 1.6552434551770971, 1812.6211167567096, 2.17643256123121
0.8000000000000004, 1.6997026936963022, 1900.1111060325798, 2.165260756908848
0.8200000000000004, 1.7442355479064673, 1935.6767248365272, 2.136246481111027
0.8400000000000004, 1.7867226267922889, 1946.7781723038768, 2.1268965473739474
0.8600000000000004, 1.827538841242339, 2035.7371730138916, 2.1410280405334885
0.8800000000000004, 1.8761835313391744, 2060.7372015174606, 2.1253116151368387
0.9000000000000005, 1.9137684800244787, 2197.0223137047806, 2.111075178787869
0.9200000000000005, 1.9551206164058705, 2216.1491118440927, 2.106538682652484
0.9400000000000005, 1.9982561181930654, 2203.1778236839605, 2.0960430345006165
0.9600000000000005, 2.0429673238387185, 2243.391481064237, 2.0844294925878093
0.9800000000000005, 2.079482777225681, 2408.4927126525477, 2.081261360179285
1.0000000000000004, 2.122005434070032, 2406.869564624899, 2.0693187322792403
1.0200000000000005, 2.163304718421758, 2450.2639419993493, 2.049285941129479
1.0400000000000005, 2.205972809702827, 2506.0217696129635, 2.044699963477971
1.0600000000000005, 2.2501754998356844, 2563.561732939657, 2.0343212680096734
1.0800000000000005, 2.2871155981748172, 2630.541924617908, 2.012884123862457
1.1000000000000005, 2.3280070137202005, 2639.8775538693963, 2.0043593590939768
1.1200000000000006, 2.367908105703616, 2630.8867874861476, 1.9984272299393997
1.1400000000000006, 2.4091797130786388, 2752.4116771651766, 1.9913017186149
1.1600000000000006, 2.4506690486617844, 2769.370741549917, 1.97830982109512
1.1800000000000006, 2.48994680350481, 2764.865988291299, 1.9634522103567786
1.2000000000000006, 2.530784022546955, 2872.239145133505, 1.9622591469683357
1.2200000000000006, 2.5676001328358486, 2929.4476456206203, 1.9547876953600831
1.2400000000000007, 2.604171121549411, 2978.4911003185, 1.940405766643671
1.2600000000000007, 2.644653410961141, 3007.916702327357, 1.9371897160068803
1.2800000000000007, 2.6848134096507708, 2990.750318039237, 1.9307083769769566
1.3000000000000007, 2.7223680187844166, 3049.3417320902577, 1.9165630146221648
1.3200000000000007, 2.7599321075885643, 3078.878836082634, 1.9025633107638875
1.3400000000000007, 2.800917906003154, 3194.4061327687245, 1.8908739873515117
1.3600000000000008, 2.8359830007254807, 3230.194750350792, 1.884881802746188
1.3800000000000008, 2.8752033647608974, 3304.2780323939874, 1.8788429275508813
1.4000000000000008, 2.9153195858576977, 3225.6556201234052, 1.874788188355008
1.4200000000000008, 2.9487914103873925, 3292.698848922947, 1.8676948830915563
1.4400000000000008, 2.9844373579819283, 3371.5095685986635, 1.8525924075573064
1.4600000000000009, 3.023881195892789, 3434.619667904121, 1.838083032310151
1.4800000000000009, 3.061121112118406, 3499.9372340911627, 1.8277899380648261
1.5000000000000009, 3.0966963863621286, 3548.9411169549944, 1.8378394311863195
1.520000000000001, 3.133040058517571, 3569.981973811163, 1.831589931039397
1.540000000000001, 3.1722017040260324, 3599.8592344588665, 1.8129841791423615
1.560000000000001, 3.211043002469633, 3626.1921494702915, 1.804354718551302
1.580000000000001, 3.2429042254293363, 3618.7186885203796, 1.7931548698318849
1.600000000000001, 3.280187712010081, 3655.45204955175, 1.7780383782009581
1.620000000000001, 3.3146921071366684, 3733.2144149021624, 1.7703377102195186
1.640000000000001, 3.349753917026902, 3781.900622474404, 1.7647272195762107
1.660000000000001, 3.3832464804439573, 3854.188151528217, 1.7613145137280808
1.680000000000001, 3.4238397889682384, 3914.9695031957567, 1.7576631067130035
1.700000000000001, 3.4537047662614033, 3897.895141270594, 1.7529097020629505
1.720000000000001, 3.4896341645021036, 3897.9219204892543, 1.7426603781097698
1.740000000000001, 3.5280032040379194, 3925.241489793554, 1.7243225822706114
1.7600000000000011, 3.5590330937752745, 4022.178110694134, 1.7088317413038758
1.7800000000000011, 3.59498086226772, 4058.859096896326, 1.7020634065659634
1.8000000000000012, 3.630276029382403, 4049.4023599934653, 1.70424209790057
1.8200000000000012, 3.665498892849998, 4092.11379614398, 1.7029142699489535
1.8400000000000012, 3.6976708225797896, 4186.726313474535, 1.6992095289066678
1.8600000000000012, 3.7287419522811267, 4221.391962786871, 1.686382874899218
1.8800000000000012, 3.7632893407543917, 4199.165384013976, 1.6770611715518862
