Titre, 
Date, 2022-08-19 13:07:08.419336
Nom, 
Materiau, 
Charge de rupture, 0.0
Longueur de l'éprouvette, 0.0
Capteur de déplacement, Détecteur ultrasonique
  référence, UC_2000_L2_U_V15
Capteur de charge, Indicateur pour signal analogique
  référence, INDI_PAXS
Méthode d'accroche, Goupilles

t(s), x(mm), F(N), entree_charge
0.0, -0.0006322306069192145, 35.53642011618508, 0.0
0.02, -0.0005733585828448533, 37.26992645644541, 0.5407986075984184
0.04, -0.0011354851192191867, 62.96051778092547, 1.0815972151968367
0.06, -0.0016976116555935197, 88.65110910540552, 1.622395822795255
0.08, 0.0013878278751309461, -43.3420859719242, 2.1631944303936734
0.1, 0.023706096130780948, 45.849477833674165, 2.489475266173131
0.12000000000000001, 0.0749189960847476, 77.16550015961612, 2.4820018631861664
0.14, 0.12569810025356937, 120.94727560507523, 2.4944084356309095
0.16, 0.1730289887138964, 166.09110119861555, 2.5061485968921344
0.18, 0.22354818052136086, 268.536774558345, 2.4945704721910107
0.19999999999999998, 0.2741568760045237, 322.11362186746356, 2.4877293494867323
0.21999999999999997, 0.3265515489177517, 371.6455499422772, 2.4830422033989805
0.23999999999999996, 0.37226462412463834, 465.5738028962857, 2.4773636778139307
0.25999999999999995, 0.42195056832346245, 513.6023877549471, 2.463136859070559
0.27999999999999997, 0.4770459965460969, 585.2744577998203, 2.444837168423964
0.3, 0.5222191121041295, 559.3248046608898, 2.4378258627397167
0.32, 0.569073391445384, 679.6018261881111, 2.424843012614524
0.34, 0.614574552177585, 724.4791269278801, 2.405851841327025
0.36000000000000004, 0.6669152712384441, 747.3504432379686, 2.389713236459228
0.38000000000000006, 0.7125498998958737, 804.5010964251107, 2.3829261645167423
0.4000000000000001, 0.7583407471669096, 774.8580169734836, 2.375454936277009
0.4200000000000001, 0.8122468142919345, 885.1177423295683, 2.352100131215648
0.4400000000000001, 0.8559606831482603, 990.5641759190543, 2.3490020054760152
0.46000000000000013, 0.9037104805110252, 1005.8428280438216, 2.343489532361934
0.48000000000000015, 0.9491624362078693, 1165.054315410662, 2.3359509144609447
0.5000000000000001, 0.9987928778050096, 1167.0422432968273, 2.3256545966442332
0.5200000000000001, 1.0445669357714014, 1124.7545264488213, 2.3139016494098565
0.5400000000000001, 1.0915269271141401, 1195.7178652953628, 2.299990724366693
0.5600000000000002, 1.1375720055904548, 1377.7177931218955, 2.2789914198705192
0.5800000000000002, 1.1822284293960243, 1365.0969820725336, 2.262339463009056
0.6000000000000002, 1.2274275669228922, 1370.240982569937, 2.262085753370002
0.6200000000000002, 1.2722595153801006, 1422.5016927012994, 2.25954909862357
0.6400000000000002, 1.319520607889166, 1467.010624707137, 2.2539771741855
0.6600000000000003, 1.363978483078553, 1534.0395000242638, 2.2302352209405445
0.6800000000000003, 1.4077853393131285, 1588.4816015332399, 2.2195462444289613
0.7000000000000003, 1.450761734715161, 1591.835749197648, 2.2205164257366126
0.7200000000000003, 1.4968023317431556, 1681.8263974190363, 2.2085394075138898
0.7400000000000003, 1.5393802584585972, 1734.3115405031265, 2.197454458101092
0.7600000000000003, 1.585881436547423, 1763.3289203252407, 2.188724564247404
0.7800000000000004, 1.628577349428401, 1850.0903931324985, 2.1808126237280687
0.8000000000000004, 1.6760490119048952, 1848.9218830470668, 2.171965697006116
0.8200000000000004, 1.7196741797472324, 1914.1849674699881, 2.160465868890548
0.8400000000000004, 1.7612755857543705, 2010.6497132774216, 2.1497246486952437
0.8600000000000004, 1.8028355292887221, 2103.386442110761, 2.1392386090699342
0.8800000000000004, 1.8455869198415535, 2175.2386381158285, 2.128150274933608
0.9000000000000005, 1.889739742948158, 2169.428150732003, 2.118497942308284
0.9200000000000005, 1.9309889563479687, 2205.109829706805, 2.1102337669213247
0.9400000000000005, 1.973502933564493, 2163.423160372186, 2.098075868615992
0.9600000000000005, 2.013877405904113, 2228.6830562600144, 2.0824320241036323
0.9800000000000005, 2.055631680531038, 2309.558851097702, 2.0608495962973477
1.0000000000000004, 2.098335399687277, 2317.2740447782344, 2.0533642813578212
1.0200000000000005, 2.1398166312813625, 2412.692219192602, 2.0519679382194735
1.0400000000000005, 2.179415539885545, 2405.765372923407, 2.054305242326164
1.0600000000000005, 2.222862953888965, 2419.8186367566705, 2.03141000133482
1.0800000000000005, 2.2637711622395615, 2515.568484089115, 2.0280974457119667
1.1000000000000005, 2.3032373990537214, 2552.0921173651823, 2.023337540474159
1.1200000000000006, 2.3391305448669377, 2685.1514083944144, 2.011004097917891
1.1400000000000006, 2.379546879439649, 2610.4510038562385, 2.007253277661814
1.1600000000000006, 2.424149222470825, 2677.9773649703916, 2.0038766464603337
1.1800000000000006, 2.464841501539543, 2762.3470101744065, 1.9916398497330952
1.2000000000000006, 2.503296059773271, 2868.0954377186536, 1.9735554917670501
1.2200000000000006, 2.5402560849005678, 2830.9586726187076, 1.952630028320625
1.2400000000000007, 2.5831321396578804, 2927.3312470859405, 1.9621769989610118
1.2600000000000007, 2.6203379344865882, 2986.4867940351924, 1.9591177196348804
1.2800000000000007, 2.6589881834417066, 3004.658028237882, 1.9392303451916955
1.3000000000000007, 2.6999426499126185, 3049.957548683971, 1.9288600445547592
1.3200000000000007, 2.7391394177522486, 3072.4941014699853, 1.9188704596967092
1.3400000000000007, 2.7777162258532337, 3100.7556640224184, 1.9065640994534352
1.3600000000000008, 2.814077673687257, 3149.9307846804613, 1.8955111650919672
1.3800000000000008, 2.852585520624682, 3168.5343455932825, 1.8852496807455126
1.4000000000000008, 2.889909700815255, 3242.4461074514174, 1.8762977859520815
1.4200000000000008, 2.9262198956279124, 3295.2444745922553, 1.868372647797145
1.4400000000000008, 2.96867118824674, 3319.3201228741236, 1.8617684192691613
1.4600000000000009, 3.0017516331243166, 3404.394997927212, 1.8567640599032282
1.4800000000000009, 3.0359578774993854, 3393.279587028016, 1.8543863715169582
1.5000000000000009, 3.076385958488605, 3499.8647186708654, 1.841073990880075
1.520000000000001, 3.1119595345181112, 3437.699018083041, 1.82731412697414
1.540000000000001, 3.1502028754491302, 3514.015382946902, 1.824237083718073
1.560000000000001, 3.188575007029939, 3568.078707919361, 1.817010549773805
1.580000000000001, 3.2234293068517017, 3555.6747596974665, 1.8069436091663391
1.600000000000001, 3.260854773817106, 3698.1564806077913, 1.7930829816882756
1.620000000000001, 3.2976030935905047, 3683.1937720937285, 1.7852733165243868
1.640000000000001, 3.3308704552766732, 3717.7496251003354, 1.7833057496130298
1.660000000000001, 3.365731550870883, 3837.801082196957, 1.7779820538865425
1.680000000000001, 3.4047876904010708, 3757.3457711666993, 1.7670612701657833
1.700000000000001, 3.4390726514050516, 3890.934175521439, 1.7482649333031703
1.720000000000001, 3.472942767665179, 3901.7998985471404, 1.7436365741970774
1.740000000000001, 3.50817115088588, 3903.8245858391183, 1.7376254490761132
1.7600000000000011, 3.542985168765676, 4009.7848373924585, 1.7222739699752883
1.7800000000000011, 3.5735383506307454, 4043.3086815988895, 1.7124217099911017
1.8000000000000012, 3.6109508082532233, 4059.187392885054, 1.7062455136770684
1.8200000000000012, 3.6459883115012355, 4090.407199195999, 1.7048569922071537
1.8400000000000012, 3.6798059711141837, 4124.488993286904, 1.6961902756199871
1.8600000000000012, 3.7134253833188104, 4042.240795151115, 1.6823897354155057
1.8800000000000012, 3.7490288659696613, 4199.898025574192, 1.6780164295968945
1.9000000000000012, 3.7816117699817817, 4297.4903658997955, 1.6730241895192615
1.9200000000000013, 3.8181012442824143, 4259.647859068377, 1.6669471327936891
1.9400000000000013, 3.8483160346810257, 4277.750473924867, 1.6710435511927428
1.9600000000000013, 3.8819974377808397, 4360.718738978798, 1.6699419418951897
1.9800000000000013, 3.915830501296984, 4372.347873563998, 1.6498234621997967
2.0000000000000013, 3.948307650836002, 4461.783942748131, 1.6380232680297155
2.0200000000000014, 3.9806671326508565, 4458.690308128751, 1.6309180112243329
2.0400000000000014, 4.0125075685502365, 4589.594996786224, 1.6284691841508123
2.0600000000000014, 4.045199575311418, 4547.800910065707, 1.619563020208784
2.0800000000000014, 4.077406401617975, 4584.560893266423, 1.6072300749580308
2.1000000000000014, 4.110840276603525, 4558.9187448097855, 1.5953485657100703
2.1200000000000014, 4.1414574854316974, 4605.799532080309, 1.5807291253823532
2.1400000000000015, 4.176264601206868, 4762.741458851785, 1.5640197395436208
2.1600000000000015, 4.201699382361475, 4689.906204152024, 1.5646427662975275
2.1800000000000015, 4.232892576333432, 4779.182098582822, 1.5669115564711942
2.2000000000000015, 4.265970646016241, 4790.770944500659, 1.5591128000295484
2.2200000000000015, 4.3007435044658395, 4871.601609490087, 1.5289549383574028
2.2400000000000015, 4.326767948755483, 4928.208103429085, 1.5382631886892917
2.2600000000000016, 4.3614332120072445, 4974.521609511953, 1.5384884515825277
2.2800000000000016, 4.390556237192398, 4931.90687907729, 1.5267231493097144
2.3000000000000016, 4.420063347563748, 4912.177485086562, 1.5149063861141576
2.3200000000000016, 4.4531013506495665, 4985.722011580058, 1.5044112089831665
2.3400000000000016, 4.483139345243379, 5078.625150925403, 1.4971768649737776
2.3600000000000017, 4.511926069899113, 5069.76054826219, 1.4946303870151036
2.3800000000000017, 4.5432477599941095, 5071.247154233494, 1.4944881441217135
2.4000000000000017, 4.575701271006262, 5165.9621074754605, 1.4970095913896708
2.4200000000000017, 4.60283326368058, 5188.967256501133, 1.4815501311911574
2.4400000000000017, 4.632722314585587, 5203.997325953243, 1.4648481089047345
2.4600000000000017, 4.660334064635744, 5304.63307845835, 1.4630530450847523
2.4800000000000018, 4.688748720466597, 5326.654634125554, 1.4505647946967755
2.5000000000000018, 4.717163376297449, 5348.676189792758, 1.4444767520994424
2.520000000000002, 4.745578032128303, 5370.697745459962, 1.44159666742351
2.540000000000002, 4.773992687959156, 5392.719301127166, 1.4395988178434604
2.560000000000002, 4.875294650092908, 5471.22902553154, 1.4363124274270003
2.580000000000002, 4.875294650092908, 5471.22902553154, 1.4320095411361926
2.600000000000002, 4.875294650092908, 5471.22902553154, 1.4277066548453847
2.620000000000002, 4.889633778991562, 5534.179887744592, 1.423403768554577
2.640000000000002, 4.923162491641611, 5562.414535535309, 1.4191008822637692
2.660000000000002, 4.947258978579789, 5512.7211387203215, 1.4003402274740326
2.680000000000002, 4.978762102280339, 5642.503537917611, 1.3899566725679973
2.700000000000002, 5.003633455855454, 5603.813355368581, 1.385552345104426
2.720000000000002, 5.031985967207655, 5663.88480011101, 1.3758116313931037
2.740000000000002, 5.059311915386465, 5689.332012489953, 1.3666722016158341
2.760000000000002, 5.0845028617441494, 5684.230379825535, 1.3734394675636858
2.780000000000002, 5.112839788631337, 5676.350058733677, 1.3676589630791205
2.800000000000002, 5.143854893386773, 5724.340155608214, 1.3559812773647977
2.820000000000002, 5.16907394395542, 5829.440928798329, 1.3479557752252354
2.840000000000002, 5.195432095248899, 5855.813669332881, 1.3432798064753027
2.860000000000002, 5.218865140052769, 5811.542468662675, 1.3408381004413648
2.880000000000002, 5.247970902902777, 5936.305921294658, 1.3418447665246769
2.900000000000002, 5.287474231412166, 6038.10676871455, 1.3332005795910544
2.920000000000002, 5.303227907522522, 6030.14312497982, 1.3132401728712029
2.940000000000002, 5.328585838674645, 5913.668755890281, 1.3132153223177754
2.960000000000002, 5.357253909882446, 5941.293464385685, 1.310051597158777
2.980000000000002, 5.383245382721766, 6090.952101691879, 1.2941083011450139
3.000000000000002, 5.409228164729072, 6066.614161272958, 1.2806690868425634
3.0200000000000022, 5.433711683601622, 6157.1236097897745, 1.272734177149475
3.0400000000000023, 5.460839281452548, 6132.061358237504, 1.2885955754010205
3.0600000000000023, 5.485482493334431, 6202.1241508852845, 1.2894580516223022
3.0800000000000023, 5.509792520368407, 6180.82459830363, 1.264708950178254
3.1000000000000023, 5.5354380420841345, 6208.47224276116, 1.231935370800802
3.1200000000000023, 5.560215032878101, 6263.954609825569, 1.2162155695624441
3.1400000000000023, 5.585705399118395, 6223.985542196891, 1.2015538895132811
3.1600000000000024, 5.608392593096509, 6368.804643626185, 1.1881646920262634
3.1800000000000024, 5.632604134388934, 6414.852487752034, 1.1828816709556533
3.2000000000000024, 5.6570569668980255, 6401.890337812295, 1.1675632614626177
3.2200000000000024, 5.6794183725547, 6418.627876877371, 1.1422794469447957
3.2400000000000024, 5.700720154837052, 6393.644336193874, 1.1161735745042252
3.2600000000000025, 5.725334473235809, 6492.9877002374205, 1.09319852179538
3.2800000000000025, 5.745310371952902, 6465.548307529125, 1.0758812237816604
3.3000000000000025, 5.769431469408869, 6508.554538188876, 1.0604703306522907
3.3200000000000025, 5.79282002004728, 6581.413857558441, 1.0590122762326797
3.3400000000000025, 5.81660450006086, 6643.313636141836, 1.0494122001201895
3.3600000000000025, 5.833982534653671, 6607.8225474025485, 1.0314833049455743
3.3800000000000026, 5.851038392538768, 6579.862497101131, 1.0140933510501648
