Titre, 
Date, 2022-08-19 13:05:50.910894
Nom, 
Materiau, 
Charge de rupture, 0.0
Longueur de l'éprouvette, 0.0
Capteur de déplacement, Détecteur ultrasonique
  référence, UC_2000_L2_U_V15
Capteur de charge, Indicateur pour signal analogique
  référence, INDI_PAXS
Méthode d'accroche, Goupilles

t(s), x(mm), F(N), entree_charge
0.0, 0.001313453183315731, 122.41203984375831, 0.0
0.02, -0.00015327918559727418, 0.7247361802711172, 0.6324579020186859
0.04, -0.0027834289258482988, -13.212442917296825, 1.2649158040373718
0.06, -0.000671165100054698, -22.30705231367797, 1.8973737060560578
0.08, 0.009412280495747783, 58.45180740436628, 2.500004820722171
0.1, 0.056273158559559985, 128.3488677798784, 2.503224565348862
0.12000000000000001, 0.10589956327536078, 128.78762067438691, 2.504749153780177
0.14, 0.16063943128362443, 237.4494492936674, 2.504567023399264
0.16, 0.20965348444334678, 231.89129429822282, 2.4801113578921643
0.18, 0.2575813005562735, 270.08715972007855, 2.47380296153746
0.19999999999999998, 0.3051706781175146, 418.6340817639798, 2.4737485885701975
0.21999999999999997, 0.35609160290555714, 433.87360867358495, 2.455945944379175
0.23999999999999996, 0.4068055518673683, 465.9467638403752, 2.45226729291607
0.25999999999999995, 0.4532059455085688, 505.07657048413097, 2.4411413329928546
0.27999999999999997, 0.5026138209023608, 620.2804961975638, 2.417080648581364
0.3, 0.5504707403137828, 571.5514510489786, 2.4128398223129612
0.32, 0.599007656659155, 665.1363192091017, 2.410137942380117
0.34, 0.6470404821609775, 675.8621410732726, 2.40602045653262
0.36000000000000004, 0.6973855936099781, 752.1118887342794, 2.3814938824399987
0.38000000000000006, 0.7424261778168043, 878.2988379282568, 2.3789292446761947
0.4000000000000001, 0.7891387196651932, 889.0301536130363, 2.3783785508143085
0.4200000000000001, 0.8376184097389856, 954.6741739215859, 2.3650565387995446
0.4400000000000001, 0.8854884401230454, 1041.470801131211, 2.3542793497567853
0.46000000000000013, 0.9317117580397932, 1086.3716746655518, 2.3427584316176517
0.48000000000000015, 0.9819894861314449, 1101.1683062185325, 2.3266333500027954
0.5000000000000001, 1.026237026691303, 1175.6185035516166, 2.3144008104854588
0.5200000000000001, 1.072785987328044, 1190.7716449590746, 2.304192071819805
0.5400000000000001, 1.1186717374648942, 1215.1851813681433, 2.2927468011868064
0.5600000000000002, 1.1619200898647013, 1325.8001770338365, 2.2834066283073176
0.5800000000000002, 1.2104600613338556, 1365.3336285306402, 2.275782605000973
0.6000000000000002, 1.2562890144756573, 1368.3085131604755, 2.264176018657189
0.6200000000000002, 1.302089213928973, 1496.6761751189392, 2.255854874613429
0.6400000000000002, 1.3445339450576326, 1514.907974820473, 2.2526371682200357
0.6600000000000003, 1.392830606433412, 1593.3143524455556, 2.23497188423462
0.6800000000000003, 1.4379859644060473, 1659.5505146317244, 2.2214331652522366
0.7000000000000003, 1.4843445507351793, 1679.9906051129144, 2.2210522304592915
0.7200000000000003, 1.5240230460472013, 1711.0210920829177, 2.206729917871778
0.7400000000000003, 1.56673207165881, 1791.3851201688065, 2.189194599942992
0.7600000000000003, 1.6129875013276482, 1789.5978025540855, 2.1791851349134483
0.7800000000000004, 1.6585972591225933, 1903.268400862441, 2.1685166708427617
0.8000000000000004, 1.701654456880052, 1939.375159300511, 2.1573887303142176
0.8200000000000004, 1.745325382824359, 2024.469578481331, 2.1534225709579293
0.8400000000000004, 1.7866433289348722, 2061.592879169406, 2.146936055600082
0.8600000000000004, 1.828796758550695, 2052.4718870593883, 2.136741202762204
0.8800000000000004, 1.8742823233444448, 2095.532502983374, 2.119099853114739
0.9000000000000005, 1.9159861791939985, 2143.3359024049055, 2.1018177488364795
0.9200000000000005, 1.9553752578869679, 2138.8737081393074, 2.0905175874034048
0.9400000000000005, 1.9986241065575896, 2299.3165569865105, 2.084576928917342
0.9600000000000005, 2.0390080847536396, 2285.9580460854972, 2.080645584524855
0.9800000000000005, 2.0821556919785977, 2330.4474078744283, 2.0749787920330967
1.0000000000000004, 2.124979789339701, 2379.7963253529306, 2.069276515811786
1.0200000000000005, 2.164016336507102, 2468.277425108691, 2.0629448330199187
1.0400000000000005, 2.2035261994036395, 2446.2627535330043, 2.0437621650251017
1.0600000000000005, 2.245802633392841, 2523.0648590909823, 2.0309824543764172
1.0800000000000005, 2.29125027977271, 2531.3940043445555, 2.025104941300897
1.1000000000000005, 2.325948200246438, 2641.419827113675, 1.9995670187593213
1.1200000000000006, 2.368399459553086, 2680.017175478933, 1.9995991777496318
1.1400000000000006, 2.407608631149176, 2665.298312413605, 1.995191372872331
1.1600000000000006, 2.4516050597491033, 2778.309916773592, 1.9842990980502533
1.1800000000000006, 2.48940430770663, 2818.327340177478, 1.9703961422411935
1.2000000000000006, 2.529883493780644, 2862.2365585340917, 1.9595710995187845
1.2200000000000006, 2.5679092739714933, 2914.652416257286, 1.9546384457054586
1.2400000000000007, 2.602986545000061, 2901.9238871953753, 1.9439167068964165
1.2600000000000007, 2.644978728902076, 2906.9111915984295, 1.932557536005839
1.2800000000000007, 2.684877798277703, 3024.5056399359823, 1.9273758136465649
1.3000000000000007, 2.7217707030519116, 3122.050964836409, 1.9176993836985796
1.3200000000000007, 2.763607644654962, 3070.7986962391274, 1.9056913733033092
1.3400000000000007, 2.796402720843051, 3134.6531159847054, 1.907357697343838
1.3600000000000008, 2.837281351438106, 3161.3890960391554, 1.8963167909002443
1.3800000000000008, 2.87527167625262, 3215.0953324539564, 1.8800109612347196
1.4000000000000008, 2.91437382811807, 3244.7162574039276, 1.8722303026173854
1.4200000000000008, 2.951378021532713, 3332.6671963827434, 1.860251540038047
1.4400000000000008, 2.986950853300909, 3367.7996970466625, 1.8561228657011262
1.4600000000000009, 3.0250315563714385, 3448.463774859679, 1.8495961087925428
1.4800000000000009, 3.0639467401513634, 3462.077020896185, 1.8433341294808996
