Titre, 
Date, 2022-08-18 18:52:49.776444
Nom, 
Materiau, 
Charge de rupture, 0.0
Longueur de l'éprouvette, 0.0
Capteur de déplacement, Détecteur ultrasonique
  référence, UC_2000_L2_U_V15
Capteur de charge, Indicateur pour signal analogique
  référence, INDI_PAXS
Méthode d'accroche, Goupilles

t(s), Consigne(T), sortie_charge, sortie_charge_transformee, Charge (Tonnes), sortie_deplacement
1.9000000000000012, 0.9624298236510452, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0007249969329195705
1.9200000000000013, 0.9731592392698211, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
1.9400000000000013, 0.9816972423758525, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001192794352520757
1.9600000000000013, 0.9882469778295253, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0007240150002306679
1.9800000000000013, 1.0004429002328212, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0016649046823172982
2.0000000000000013, 1.012815140330506, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.0200000000000014, 1.0233782133306017, 0.0012222110856705986, -0.030946608433870038, 0.0024444221713411972, 0.0012222110856705986
2.0400000000000014, 1.0330597499823684, 0.0015336631825855652, -0.030627209003685176, 0.0030673263651711303, 0.0015336631825855652
2.0600000000000014, 1.0428541064566572, 0.0006776239294493955, -0.031505091838239394, 0.001355247858898791, 0.0006776239294493955
2.0800000000000014, 1.0527436363596223, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0011814624581538628
2.1000000000000014, 1.0627111781618466, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001571458851435832
2.1200000000000014, 1.072864076120069, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.1400000000000015, 1.083234639039382, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.1600000000000015, 1.093908485536624, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0005997863667003745
2.1800000000000015, 1.1036869762185628, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.2000000000000015, 1.1134662771286965, 0.0009264083548864688, -0.03124995917254036, 0.0018528167097729377, 0.001796131837181747
2.2200000000000015, 1.1234659783134988, 0.0017351694747468097, -0.030420560868923904, 0.0034703389494936195, 0.001796131837181747
2.2400000000000015, 1.133473955442531, 0.0010483163202330255, -0.031124940477683678, 0.002096632640466051, 0.0010483163202330255
2.2600000000000016, 1.1434949933770355, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.2800000000000016, 1.1536208473586889, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.3000000000000016, 1.1636294640309985, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, -9.663745797541855e-05
2.3200000000000016, 1.1735349609828698, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, -0.0005206709111094212
2.3400000000000016, 1.1829058360368916, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.3600000000000017, 1.192580461978121, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.3800000000000017, 1.2030276193861973, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0017379724150099398
2.4000000000000017, 1.210393084388799, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.4200000000000017, 1.2186995053025516, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.4400000000000017, 1.2312228665731093, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.4600000000000017, 1.2435136589152866, 0.0006808533996924249, -0.03150177996149931, 0.0013617067993848498, 0.0003302532515839251
2.4800000000000018, 1.2538085545675943, 0.0015174315023554735, -0.030643854868226746, 0.003034863004710947, -0.0005063248510791235
2.5000000000000018, 1.2638231255635979, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, -0.00024577792949293333
2.520000000000002, 1.2735183084683426, 0.0017388060911721448, -0.030416831456839162, 0.0034776121823442896, 0.0005628790716477772
2.540000000000002, 1.283729059906982, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.560000000000002, 1.293876393971773, 0.0008900208227182003, -0.031287275206548476, 0.0017800416454364005, 0.0014116643401017217
2.580000000000002, 1.3035639126474436, 0.0016988302798512124, -0.030457827332235593, 0.003397660559702425, 0.0006028548829687095
2.600000000000002, 1.3133374026959386, 0.0010617338381513487, -0.031111180584524965, 0.0021234676763026974, 0.0012399513246685733
2.620000000000002, 1.323175572922456, 0.0007806159510256564, -0.0313994717659044, 0.0015612319020513127, 0.001796131837181747
2.640000000000002, 1.3332768604367042, 0.0016047000196675672, -0.030554359517324773, 0.0032094000393351344, 0.001796131837181747
2.660000000000002, 1.3433483470125192, 0.0011666849870734302, -0.031003551393728054, 0.0023333699741468605, 0.001796131837181747
2.680000000000002, 1.353392993592015, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001637921485384559
2.700000000000002, 1.3629230772295455, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.720000000000002, 1.372704882155385, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.740000000000002, 1.3830696927542596, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.760000000000002, 1.3930180799673588, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.780000000000002, 1.4029678709674225, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.800000000000002, 1.4131425988056807, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000512933019802718
2.820000000000002, 1.422850802689416, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.840000000000002, 1.4324298499220172, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.860000000000002, 1.442109891883727, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.880000000000002, 1.4524311395129792, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
2.900000000000002, 1.4631758317578938, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0014946235456232736
2.920000000000002, 1.4733498150146715, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000669817460876364
2.940000000000002, 1.4833298049732582, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
2.960000000000002, 1.4931520065231805, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0006781026878936319
2.980000000000002, 1.503034855304379, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
3.000000000000002, 1.51313009212766, 0.0010489011350050328, -0.031124340740174145, 0.0020978022700100657, 0.001796131837181747
3.0200000000000022, 1.5235330531782114, 0.001705758027320431, -0.030450722809209255, 0.003411516054640862, 0.001796131837181747
3.0400000000000023, 1.5334898475100516, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
3.0600000000000023, 1.5431732750840863, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0013460511972403712
3.0800000000000023, 1.5523490019569723, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0005316747791686003
3.1000000000000023, 1.5624882744415933, 0.001334416592208849, -0.030831539775778113, 0.002668833184417698, 0.000505553325638175
3.1200000000000023, 1.5723213399923435, 0.0014116765683137348, -0.030752308354354312, 0.0028233531366274696, 0.0008900085945061872
3.1400000000000023, 1.5792288230303515, 0.0005773935337312934, -0.031607879816219535, 0.0011547870674625867, 0.0017242916290886286
3.1600000000000024, 1.591045974973691, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0006167403027650883
3.1800000000000024, 1.6030024540441952, 0.001348478236215395, -0.03081711932034487, 0.00269695647243079, 0.000505553325638175
3.2000000000000024, 1.6138666180509718, 0.0013794086871028125, -0.030785399616137837, 0.002758817374205625, 0.000505553325638175
3.2200000000000024, 1.623565198969065, 0.0005697402808712752, -0.03161572835738129, 0.0011394805617425505, 0.000505553325638175
3.2400000000000024, 1.633470054071728, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, -0.00023895371986659795
3.2600000000000025, 1.6434473081344492, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, -0.0005141197750526524
3.2800000000000025, 1.6532251257566346, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.00032025970769218267
3.3000000000000025, 1.6631171690710784, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
3.3200000000000025, 1.673110596207832, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0006858156232047464
3.3400000000000025, 1.682758208434118, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
3.3600000000000025, 1.6926249852431445, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001247586950416504
3.3800000000000026, 1.70289828387189, 0.00059633564470936, -0.03158845435878059, 0.00119267128941872, 0.00059633564470936
3.4000000000000026, 1.7129771758686296, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, 0.001796131837181747
3.4200000000000026, 1.7230297667481722, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, 0.0013255698354149538
3.4400000000000026, 1.7330945316854554, 0.0017837168978353996, -0.030370774659664018, 0.0035674337956707993, 0.000505553325638175
3.4600000000000026, 1.7432784919688802, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
3.4800000000000026, 1.7534548361616502, 0.0008798827490521109, -0.03129767197376949, 0.0017597654981042219, 0.00013122390222423909
3.5000000000000027, 1.7634740541663738, 0.0016892727044609875, -0.030467628788587386, 0.003378545408921975, -0.0006781660531846375
3.5200000000000027, 1.7736899596083853, 0.001072267759453484, -0.031100377868810924, 0.002144535518906968, 0.0006627029695511289
3.5400000000000027, 1.7838921730928534, 0.0007646788422297093, -0.031415815542422974, 0.0015293576844594187, 0.001796131837181747
3.5600000000000027, 1.793286026870129, 0.001573282905847724, -0.030586578302658075, 0.003146565811695448, 0.001796131837181747
3.5800000000000027, 1.803121165526049, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, 0.0011913226893044073
3.6000000000000028, 1.8134431914516036, 0.001651658006182618, -0.03050620330234308, 0.003303316012365236, 0.0006500271566373039
3.6200000000000028, 1.8229317085307701, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
3.640000000000003, 1.8327681308722634, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
3.660000000000003, 1.843641444277492, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0017699176411115599
3.680000000000003, 1.8536385927286463, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
3.700000000000003, 1.8635691580621618, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0008783612610102128
3.720000000000003, 1.873869636428027, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0016850252870116366
3.740000000000003, 1.883984387311094, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0010991410039005933
3.760000000000003, 1.8940044405215135, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000720748304672097
3.780000000000003, 1.904022074019378, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0015307923174640004
3.800000000000003, 1.9138938435083916, 0.0010445073200477102, -0.031128846672250403, 0.0020890146400954204, 0.001796131837181747
3.820000000000003, 1.9235668234378698, 0.0017457029253308718, -0.030409758635939265, 0.0034914058506617437, 0.0017457029253308718
3.840000000000003, 1.9334867989569857, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
3.860000000000003, 1.9433974652673334, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
3.880000000000003, 1.9530847481545506, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
3.900000000000003, 1.9631741076875613, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
3.920000000000003, 1.9734672833922202, 0.0007707770643727199, -0.03140956171174753, 0.0015415541287454398, 0.000505553325638175
3.940000000000003, 1.9833235414702322, 0.0015788560369019054, -0.030580862961837825, 0.0031577120738038107, 0.000505553325638175
3.960000000000003, 1.992980707322989, 0.0011961616703551412, -0.030973322552961927, 0.0023923233407102825, 0.000505553325638175
3.980000000000003, 2.0024250697678236, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.000000000000003, 2.0128449004196245, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.020000000000002, 2.023110585140566, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.040000000000002, 2.0329812546744406, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.060000000000001, 2.0432679407208996, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.080000000000001, 2.0533324996862747, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.1000000000000005, 2.062826532885687, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.12, 2.073099129800584, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.14, 2.083411364281893, 0.0008785658592779808, -0.031299022466662746, 0.0017571317185559616, 0.0008785658592779808
4.159999999999999, 2.092836134427918, 0.0016864277521637557, -0.030470546335624762, 0.0033728555043275113, 0.0016864277521637557
4.179999999999999, 2.102727587815994, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, 0.0010802821085526809
4.199999999999998, 2.1129644827031155, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, 0.00024995747588291134
4.219999999999998, 2.1229644055908166, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, -0.0005848788309155363
4.2399999999999975, 2.133129337520152, 0.0011614418853731598, -0.031008928283824653, 0.0023228837707463196, -0.0001503352340968099
4.259999999999997, 2.143452308731911, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.279999999999997, 2.15317634440425, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.000505553325638175
4.299999999999996, 2.1631182651449703, 0.0010212223000811036, -0.031152725856827566, 0.0020424446001622073, 0.000505553325638175
4.319999999999996, 2.1734695313819863, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, 0.0005622249239243537
4.339999999999995, 2.1830543527984854, 0.001796131837181747, -0.030358042927907253, 0.003592263674363494, 0.001796131837181747
4.359999999999995, 2.191985695620279, 0.001406700121153297, -0.030757411785678528, 0.002813400242306594, 0.001406700121153297
4.379999999999995, 2.1986231403346133, 0.0005741941633883832, -0.031611160824999374, 0.0011483883267767664, 0.0005741941633883832
4.399999999999994, 2.2103383081175108, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0016896671866713422
4.419999999999994, 2.2223373961849546, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
4.439999999999993, 2.2332161232607888, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
4.459999999999993, 2.243568709631028, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
4.479999999999992, 2.2534240647307, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
4.499999999999992, 2.2632616598983697, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
4.519999999999992, 2.273420754368055, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
4.539999999999991, 2.2837042960220955, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.001796131837181747
4.559999999999991, 2.2939767085204292, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, 0.0011923943236713647
4.57999999999999, 2.303967220925273, 0.000505553325638175, -0.03168155317323523, 0.00101110665127635, -0.00042373949530550735
