Titre, 
Date, 2022-08-18 17:04:20.995042
Nom, 
Materiau, 
Charge de rupture, 0.0
Longueur de l'éprouvette, 0.0
Capteur de déplacement, Détecteur ultrasonique
  référence, UC_2000_L2_U_V15
Capteur de charge, Indicateur pour signal analogique
  référence, INDI_PAXS
Méthode d'accroche, Goupilles

t(s), Consigne(transformee), sortie_charge, sortie_charge_transformee, Charge(tonnes), sortie_deplacement
0.36000000000000004, 0.19325105884404922, 1.1524543671644427, 1.1594702744291123, 2.3049087343288854, 4.403744450139972
0.38000000000000006, 0.20397744896802392, 1.152691468173378, 1.1597174652083544, 2.305382936346756, 4.402067464279423
0.4000000000000001, 0.21365295151153907, 1.1518834796648765, 1.1588750929640017, 2.303766959329753, 4.400451487262419
0.4200000000000001, 0.22348959830585002, 1.0876156308212186, 1.0919353829284164, 2.175231261642437, 4.397574524479586
0.4400000000000001, 0.2334672366129208, 1.0102835739148046, 1.0114042407409183, 2.0205671478296092, 4.394925385131501
0.46000000000000013, 0.2437662059133675, 0.9348843956831843, 0.9329916131394657, 1.8697687913663685, 4.394925385131501
0.48000000000000015, 0.2539634771060872, 0.921103803043723, 0.9186727597719977, 1.842207606087446, 4.393974999432228
0.5000000000000001, 0.2639647470327302, 0.8976469268383875, 0.894299673676901, 1.795293853676775, 4.39235728383186
0.5200000000000001, 0.27339079512137837, 0.8389041572829368, 0.833319489452042, 1.6778083145658735, 4.393948432534865
0.5400000000000001, 0.28276263851200734, 0.8029106230978802, 0.7959553708229303, 1.6058212461957604, 4.394255856315781
0.5600000000000002, 0.29269506735350365, 0.8020650871887773, 0.7950782300655304, 1.6041301743775547, 4.3925647844975755
0.5800000000000002, 0.3007053240127165, 0.7609369851937086, 0.7524355425138735, 1.5218739703874171, 4.394503060940018
0.6000000000000002, 0.3077801170648308, 0.7283918338362128, 0.7186919301096709, 1.4567836676724255, 4.396615657401718
0.6200000000000002, 0.32194220452343036, 0.7139876401359172, 0.7037720275983266, 1.4279752802718344, 4.396066122784558
0.6400000000000002, 0.3328387807441047, 0.6673625594861105, 0.6554776438686489, 1.334725118972221, 4.391403614719578
0.6600000000000003, 0.3432175720524979, 0.6638629082590342, 0.6518526957307594, 1.3277258165180683, 4.39503432659276
0.6800000000000003, 0.3533951183133039, 0.6638629082590342, 0.6518526957307594, 1.3277258165180683, 4.395418419015441
0.7000000000000003, 0.36351540742792793, 0.6638629082590342, 0.6518526957307594, 1.3277258165180683, 4.390511675448716
0.7200000000000003, 0.37357369740994933, 0.6182280325449075, 0.6046349605608891, 1.236456065089815, 4.386357483345466
0.7400000000000003, 0.38342764196147056, 0.5771930273789605, 0.5621767744508822, 1.154386054757921, 4.382304575494337
0.7600000000000003, 0.39016215787582903, 0.5763609884885426, 0.5613164163820478, 1.1527219769770851, 4.378144381042247
0.7800000000000004, 0.40020459739750147, 0.576952801533892, 0.5619283723070312, 1.153905603067784, 4.379404982149353
0.8000000000000004, 0.41247728797982613, 0.5773941479856148, 0.5623847403749954, 1.1547882959712297, 4.380114442785573
0.8200000000000004, 0.42348038018984424, 0.5766788484968083, 0.561645108699022, 1.1533576969936166, 4.379438442992978
0.8400000000000004, 0.4338124436721152, 0.574252818866206, 0.5591365533460224, 1.148505637732412, 4.379438442992978
0.8600000000000004, 0.4438480465068672, 0.5486727618807552, 0.5326974992183825, 1.0973455237615104, 4.3828270317071
0.8800000000000004, 0.45358674164878465, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.387018007682381
0.9000000000000005, 0.46322490872711786, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.384600757039152
0.9200000000000005, 0.4729561862862512, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.383787037562477
0.9400000000000005, 0.4831070211508353, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.382157058606672
0.9600000000000005, 0.49321460767617825, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.382019600016065
0.9800000000000005, 0.5033187475953159, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.382019600016065
1.0000000000000004, 0.5134772475041803, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.382019600016065
1.0200000000000005, 0.5234592746159147, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.3834322822930085
1.0400000000000005, 0.5333253702143461, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.383917716700725
1.0600000000000005, 0.5428387802626509, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.38146219327616
1.0800000000000005, 0.5527919030006339, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
1.1000000000000005, 0.5632711423457714, 0.5162361389403868, 0.4991722711346834, 1.0324722778807736, 4.380895961172081
1.1200000000000006, 0.5730752427813571, 0.5136874085252814, 0.4965391291738882, 1.0273748170505628, 4.381745537977117
1.1400000000000006, 0.5829648447036746, 0.513433865090009, 0.4962771777579557, 1.026867730180018, 4.38315688537921
1.1600000000000006, 0.5929648447036746, 0.514038944228886, 0.4969022849894475, 1.028077888457772, 4.384250186965871
1.1800000000000006, 0.603253357064181, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.380729021504521
1.2000000000000006, 0.6134942977546364, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.380248594302978
1.2200000000000006, 0.6235774267356509, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.3794399479609885
1.2400000000000007, 0.6333432581678796, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.380264868450689
1.2600000000000007, 0.6431638929204356, 0.5132289439412765, 0.49606547372830423, 1.026457887882553, 4.380729021504521
1.2800000000000007, 0.6535620625100158, 0.514056701415266, 0.4969206299379078, 1.028113402830532, 4.380729021504521
1.3000000000000007, 0.660960716167126, 0.5134314517507838, 0.49627468453730933, 1.0268629035015675, 4.381453370673717
1.3200000000000007, 0.6670373713734908, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.382421620285642
1.3400000000000007, 0.6811762141193176, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.383618760780147
1.3600000000000008, 0.6927708783884527, 0.5128749381773215, 0.49569975038928993, 1.025749876354643, 4.384571609732497
1.3800000000000008, 0.7028060122464914, 0.5141558009199798, 0.4970230096318249, 1.0283116018399596, 4.380729021504521
1.4000000000000008, 0.7127001455071598, 0.5141558009199798, 0.4970230096318249, 1.0283116018399596, 4.382903832596143
1.4200000000000008, 0.723209870470552, 0.5141558009199798, 0.4970230096318249, 1.0283116018399596, 4.387158550526759
1.4400000000000008, 0.7335068639605081, 0.5141558009199798, 0.4970230096318249, 1.0283116018399596, 4.382019600016065
1.4600000000000009, 0.7437261792441922, 0.5141558009199798, 0.4970230096318249, 1.0283116018399596, 4.382019600016065
1.4800000000000009, 0.7539041146455743, 0.5141558009199798, 0.4970230096318249, 1.0283116018399596, 4.382019600016065
1.5000000000000009, 0.7637608901605707, 0.5134555240293599, 0.4962995536072369, 1.0269110480587198, 4.382719876906685
1.520000000000001, 0.7734571552850625, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.383091144256227
1.540000000000001, 0.7831409751355602, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.382282328756528
1.560000000000001, 0.7932668724915879, 0.5134288906371671, 0.4962720386509458, 1.0268577812743342, 4.383710604702258
1.580000000000001, 0.8039903306791163, 0.5140517488009473, 0.49691551339227513, 1.0281034976018946, 4.385579179193598
1.600000000000001, 0.8138107922461733, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.382019600016065
1.620000000000001, 0.8224760542389333, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.382019600016065
1.640000000000001, 0.8289747326790496, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.382019600016065
1.660000000000001, 0.8401701687352775, 0.5140576482176493, 0.49692160807940794, 1.0281152964352986, 4.382019600016065
1.680000000000001, 0.8496233006105852, 0.5132430604155078, 0.49608005745720557, 1.0264861208310156, 4.3847578215294805
1.700000000000001, 0.8599613371189493, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.383607348915714
1.720000000000001, 0.8723071563827832, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.3798364703169765
1.740000000000001, 0.8830777427251121, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.377429317720667
1.7600000000000011, 0.8931086161670401, 0.5128652224084362, 0.4956897130288862, 1.0257304448168725, 4.379998552821463
1.7800000000000011, 0.9029687279498485, 0.5146448885863644, 0.49752832007086195, 1.0292897771727287, 4.380729021504521
1.8000000000000012, 0.9126371856369898, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
1.8200000000000012, 0.9231225479554094, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
1.8400000000000012, 0.9333450443651105, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.378106300782095
1.8600000000000012, 0.94304921510939, 0.5166928814992231, 0.49964413973408006, 1.0333857629984462, 4.374320205390648
1.8800000000000012, 0.95326491114221, 0.5154463794315234, 0.49835633088553843, 1.0308927588630468, 4.375566707458347
1.9000000000000012, 0.9634981612251515, 0.5158671498968644, 0.49879104490849324, 1.0317342997937289, 4.379353641646417
1.9200000000000013, 0.9734891612943818, 0.5167014393606307, 0.49965298118724, 1.0334028787212615, 4.386862246820313
1.9400000000000013, 0.9835119577294921, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.387181914062239
1.9600000000000013, 0.993394929028087, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.3861620979001295
1.9800000000000013, 1.0027129185111363, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.383669199947988
2.0000000000000013, 1.012700162394494, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.382590825068459
2.0200000000000014, 1.0231698443419726, 0.516473140333079, 0.4994171167507397, 1.032946280666158, 4.382811052846028
2.0400000000000014, 1.033117113444558, 0.5156494324669154, 0.49856611272423496, 1.0312988649338308, 4.38528217644452
2.0600000000000014, 1.04321327163801, 0.5160703718564481, 0.4990010012692177, 1.0321407437128962, 4.384019358275921
2.0800000000000014, 1.0534558532346854, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.381861213325189
2.1000000000000014, 1.0634680012956923, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
2.1200000000000014, 1.073242446633961, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
2.1400000000000015, 1.082614226914301, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380773341794877
2.1600000000000015, 1.0933052924523539, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.385891335550696
2.1800000000000015, 1.103932207495836, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.384215110841811
2.2000000000000015, 1.1135806120540352, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380996321296463
2.2200000000000015, 1.1235669498226963, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
2.2400000000000015, 1.1336205665964274, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
2.2600000000000016, 1.142945006785627, 0.516736957943067, 0.4996896767900266, 1.033473915886134, 4.380729021504521
2.2800000000000016, 1.1529683874570078, 0.5192302437204673, 0.5022657045201067, 1.0384604874409347, 4.380105700060171
2.3000000000000016, 1.1638349826777676, 0.5218992719892412, 0.5050233069157284, 1.0437985439784825, 4.379757384846862
2.3200000000000016, 1.1733291020011778, 0.5218992719892412, 0.5050233069157284, 1.0437985439784825, 4.382019600016065
2.3400000000000016, 1.1829033942559697, 0.5224090684192468, 0.5055500457467064, 1.0448181368384937, 4.382019600016065
2.3600000000000017, 1.1926281358145818, 0.5231898505007848, 0.5063567760740909, 1.0463797010015696, 4.381858527099932
2.3800000000000017, 1.202800301432528, 0.5231898505007848, 0.5063567760740909, 1.0463797010015696, 4.378147864481434
2.4000000000000017, 1.2129985467028839, 0.522717944578157, 0.5058691869907115, 1.045435889156314, 4.376732146713551
2.4200000000000017, 1.2230458940574003, 0.5219191800689119, 0.5050438766137402, 1.0438383601378238, 4.374355761265486
2.4400000000000017, 1.2336267798473213, 0.5231898505007848, 0.5063567760740909, 1.0463797010015696, 4.379438442992978
2.4600000000000017, 1.242831339727002, 0.5231898505007848, 0.5063567760740909, 1.0463797010015696, 4.380296607255543
2.4800000000000018, 1.2488471371065633, 0.5231898505007848, 0.5063567760740909, 1.0463797010015696, 4.381953110109406
2.5000000000000018, 1.2600449756214107, 0.5220091200023075, 0.5051368055802584, 1.044018240004615, 4.382019600016065
2.520000000000002, 1.272726345425031, 0.5218992719892412, 0.5050233069157284, 1.0437985439784825, 4.382019600016065
2.540000000000002, 1.2838172744710803, 0.5218992719892412, 0.5050233069157284, 1.0437985439784825, 4.380408449908501
2.560000000000002, 1.2935046343993637, 0.5218422622074562, 0.5049644035791858, 1.0436845244149124, 4.378375903608575
2.580000000000002, 1.3032937009863446, 0.5206086934776977, 0.5036898624081406, 1.0412173869553953, 4.3833101785276085
2.600000000000002, 1.3131507317707234, 0.5210396474222575, 0.5041351302978944, 1.042079294844515, 4.382448270638489
2.620000000000002, 1.3231478212983843, 0.5218645352058181, 0.5049874163653647, 1.0437290704116362, 4.380798495071367
2.640000000000002, 1.3333599889171448, 0.5218992719892412, 0.5050233069157284, 1.0437985439784825, 4.379934517939212
2.660000000000002, 1.3435811317367803, 0.5222336508982097, 0.5053687984595037, 1.0444673017964194, 4.379104064084009
2.680000000000002, 1.3535163489823963, 0.5230656258476097, 0.5062284229810899, 1.0461312516952195, 4.378272089134609
2.700000000000002, 1.3633361675009439, 0.5224995996853712, 0.5056435856981037, 1.0449991993707424, 4.377457613666021
2.720000000000002, 1.3730875815754966, 0.5229772922999635, 0.5061371949679856, 1.045954584599927, 4.377072890032035
2.740000000000002, 1.3833222058781667, 0.5271213393768804, 0.5104191222016914, 1.0542426787537609, 4.377901699447419
2.760000000000002, 1.393481756649804, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.378716916746057
2.780000000000002, 1.4035509067391383, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.379351114217522
2.800000000000002, 1.4103658353891968, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.378147864481434
2.820000000000002, 1.41880237404328, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.3807356008883085
2.840000000000002, 1.432290742110098, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.382386843127721
2.860000000000002, 1.443362625034595, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.38115918647496
2.880000000000002, 1.4537574388096977, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.387181914062239
2.900000000000002, 1.46364983103237, 0.5288028122726066, 0.5121565666521324, 1.0576056245452132, 4.385379323159649
2.920000000000002, 1.4727702755186682, 0.52961157943431, 0.5129922893458444, 1.05922315886862, 4.382144254512835
2.940000000000002, 1.4831954490687542, 0.5279892740218289, 0.511315929644038, 1.0559785480436579, 4.382019600016065
2.960000000000002, 1.4937880869541829, 0.5274357122288286, 0.5107439198138471, 1.0548714244576571, 4.382019600016065
2.980000000000002, 1.5033661506341667, 0.5282480355046786, 0.51158330162818, 1.0564960710093572, 4.382019600016065
3.000000000000002, 1.5131416375996931, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.379867141332891
3.0200000000000022, 1.5230432789384418, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.378147864481434
3.0400000000000023, 1.5330566211151446, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.378147864481434
3.0600000000000023, 1.5432264299589713, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.38004370609489
3.0800000000000023, 1.5535427569611433, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.381849772560312
3.1000000000000023, 1.5599061095734679, 0.5283521645469591, 0.5116908992152893, 1.0567043290939182, 4.380729021504521
3.1200000000000023, 1.5695222864041947, 0.5291432896972734, 0.512508391904151, 1.0582865793945468, 4.38231127180515
3.1400000000000023, 1.5828625944190766, 0.5307739151855287, 0.5141933971830165, 1.0615478303710575, 4.381047834273557
3.1600000000000024, 1.593650933596475, 0.5320461043402006, 0.5155080220878138, 1.0640922086804012, 4.378503455964212
3.1800000000000024, 1.6035412033659115, 0.5312174535207037, 0.5146517213752577, 1.0624349070414074, 4.380160757603206
3.2000000000000024, 1.6136334187167247, 0.5314841136200318, 0.514927279219035, 1.0629682272400636, 4.379076645354565
3.2200000000000024, 1.6239573599893566, 0.5321289622402275, 0.5155936447375048, 1.064257924480455, 4.377142099493978
3.2400000000000024, 1.6336927507419425, 0.5309333215700462, 0.5143581086905377, 1.0618666431400925, 4.380729021504521
3.2600000000000025, 1.643332857740239, 0.5313555565428848, 0.5147944325311721, 1.0627111130857696, 4.3803067865316825
3.2800000000000025, 1.6528566983105002, 0.5321654066507208, 0.5156313052018883, 1.0643308133014415, 4.3794969364238465
3.3000000000000025, 1.662675248457655, 0.5322239000815898, 0.515691750404324, 1.0644478001631796, 4.380966439888574
3.3200000000000025, 1.6726871181730028, 0.531925145247221, 0.5153830269088173, 1.063850290494442, 4.3814220903473275
3.3400000000000025, 1.6829535805571065, 0.5310965134551519, 0.514526745858584, 1.0621930269103037, 4.379764826763189
3.3600000000000025, 1.6932632054631802, 0.5316021143735532, 0.5150492173465855, 1.0632042287471064, 4.379438442992978
3.3800000000000026, 1.7035637339984506, 0.5322239000815898, 0.515691750404324, 1.0644478001631796, 4.380071180605451
3.4000000000000026, 1.7132085478055634, 0.5322239000815898, 0.515691750404324, 1.0644478001631796, 4.382568314431342
3.4200000000000026, 1.7230064522421682, 0.5316389585849407, 0.515087290952165, 1.0632779171698814, 4.382725237030959
3.4400000000000026, 1.7329888476911226, 0.5310600900907039, 0.5144891071424968, 1.0621201801814077, 4.381639294454092
3.4600000000000026, 1.7433073007674815, 0.5322239000815898, 0.515691750404324, 1.0644478001631796, 4.378147864481434
3.4800000000000026, 1.7536245897497214, 0.5317212349822906, 0.5151723126959679, 1.0634424699645812, 4.378650529580733
3.5000000000000027, 1.7638870046437476, 0.5309764034174174, 0.5144026280655677, 1.0619528068348347, 4.379696934077205
3.5200000000000027, 1.7731646365323428, 0.5322239000815898, 0.515691750404324, 1.0644478001631796, 4.387181914062239
3.5400000000000027, 1.7824675873018707, 0.5318245465475071, 0.5152790714957285, 1.0636490930950142, 4.3867825605281565
3.5600000000000027, 1.7924769104567626, 0.530961787669686, 0.5143875246288698, 1.061923575339372, 4.385919801650336
3.5800000000000027, 1.8029518711173458, 0.5351005346598445, 0.5186645298862598, 1.070201069319689, 4.388391663404574
3.6000000000000028, 1.8133795678280298, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.388622694351742
3.6200000000000028, 1.8229976848581277, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.386194324779591
3.640000000000003, 1.8329607284270806, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.38368349934446
3.660000000000003, 1.843131992803624, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.382019600016065
3.680000000000003, 1.853321753686518, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.382019600016065
3.700000000000003, 1.8633264301119845, 0.5380278808023775, 0.5216897024479411, 1.076055761604755, 4.381377933341452
3.720000000000003, 1.8731759008607327, 0.5383421372662943, 0.5220144780299311, 1.0766842745325886, 4.3802270384450015
3.740000000000003, 1.8829843525719796, 0.5360956356162205, 0.5196928234503323, 1.072191271232441, 4.376857285969891
3.760000000000003, 1.89281909623117, 0.536616947906432, 0.5202315703866278, 1.073233895812864, 4.377378598260102
3.780000000000003, 1.9027072794926805, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.378247706084593
3.800000000000003, 1.9129159729522758, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.380729021504521
3.820000000000003, 1.9231982613083203, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.3811445682930215
3.840000000000003, 1.933416088853854, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.381973739534122
3.860000000000003, 1.943700123868904, 0.5381528494558628, 0.5218188529107635, 1.0763056989117257, 4.37895305870367
3.880000000000003, 1.9539169037435011, 0.538390187371524, 0.5220641328333525, 1.076780374743048, 4.377717101773242
3.900000000000003, 1.9636143015237904, 0.5375814081258635, 0.5212282895159686, 1.075162816251727, 4.380143439510223
3.920000000000003, 1.9736298853804122, 0.5379997947915076, 0.5216606765986459, 1.0759995895830152, 4.378274698849547
3.940000000000003, 1.983951764525358, 0.5386767926393077, 0.5223603287348786, 1.0773535852786154, 4.375999221231941
3.960000000000003, 1.993981241463555, 0.5386767926393077, 0.5223603287348786, 1.0773535852786154, 4.380729021504521
3.980000000000003, 2.0039223265679373, 0.5384514175862269, 0.5221274119865404, 1.0769028351724539, 4.380729021504521
4.000000000000003, 2.0137304476761066, 0.5374187026493219, 0.5210601394478273, 1.0748374052986438, 4.380729021504521
4.020000000000002, 2.0235365995278767, 0.5373862141277641, 0.5210265637672179, 1.0747724282555282, 4.380729021504521
4.040000000000002, 2.0332446017413193, 0.5377121549989672, 0.5213634115541995, 1.0754243099979344, 4.380729021504521
4.060000000000001, 2.0424055198581743, 0.538525631891672, 0.5222041097153626, 1.077051263783344, 4.380729021504521
4.080000000000001, 2.052430329001831, 0.5407794391660773, 0.5245334161646051, 1.0815588783321546, 4.380729021504521
4.1000000000000005, 2.0632211665766613, 0.5428088269561391, 0.5266308005554559, 1.0856176539122782, 4.383071710544327
4.12, 2.073409916841319, 0.5436352259383505, 0.527484916355018, 1.087270451876701, 4.390509301384229
4.14, 2.0835067391760433, 0.5444667706496812, 0.5283443624564246, 1.0889335412993624, 4.389833572251617
4.159999999999999, 2.0935294998001632, 0.5449643799326669, 0.5288586706953763, 1.0899287598653338, 4.387347219326598
4.179999999999999, 2.1034901063390095, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.388472492573783
4.199999999999998, 2.1133452179303616, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.386493546084218
4.219999999999998, 2.1230229581792854, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.3833283278053194
4.2399999999999975, 2.1332305018692237, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.384600757039152
4.259999999999997, 2.1434139545726674, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.384176178199053
4.279999999999997, 2.153231628477105, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.383367417079193
4.299999999999996, 2.163094056163954, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.381779448726757
4.319999999999996, 2.17296899084287, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.381634905513027
4.339999999999995, 2.182776375335128, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.384134999554217
4.359999999999995, 2.1930043687079572, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.3811446435825445
4.379999999999995, 2.203504357321736, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.378883479937374
4.399999999999994, 2.2134952952804547, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.381381823912735
4.419999999999994, 2.2234878503936715, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.380810862464616
4.439999999999993, 2.233482000099617, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.379438442992978
4.459999999999993, 2.243508024676804, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.379438442992978
4.479999999999992, 2.252152387216543, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.378947069277082
4.499999999999992, 2.258398136243563, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.378249996261985
4.519999999999992, 2.27087027982288, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.385903938044402
4.539999999999991, 2.283078678608041, 0.543839106685482, 0.5276956351132692, 1.087678213370964, 4.387181914062239
4.559999999999991, 2.293816644184767, 0.5444177793902256, 0.5282937271302035, 1.0888355587804512, 4.3860245686527515
4.57999999999999, 2.303504212096912, 0.5453224100954849, 0.5292287212882636, 1.0906448201909698, 4.3843116696914635
4.59999999999999, 2.3132927401244365, 0.5477108422201127, 0.5316973737301981, 1.0954216844402254, 4.380729021504521
4.6199999999999894, 2.3231564746467326, 0.5477108422201127, 0.5316973737301981, 1.0954216844402254, 4.381594937040143
4.639999999999989, 2.333178765469195, 0.5477108422201127, 0.5316973737301981, 1.0954216844402254, 4.383244888610144
4.659999999999989, 2.343103354585386, 0.5469161375140548, 0.5308759696717076, 1.0938322750281095, 4.382515473821551
4.679999999999988, 2.3530152199749876, 0.5464202637085691, 0.5303634362071136, 1.0928405274171382, 4.382019600016065
4.699999999999988, 2.3630602840721293, 0.5464202637085691, 0.5303634362071136, 1.0928405274171382, 4.382019600016065
4.719999999999987, 2.3734630725835295, 0.5464202637085691, 0.5303634362071136, 1.0928405274171382, 4.381307279877202
4.739999999999987, 2.383974933132135, 0.5466639930247765, 0.5306153539923989, 1.093327986049553, 4.379997833555899
4.7599999999999865, 2.3934615014175415, 0.5474702365346747, 0.5314486845189628, 1.0949404730693495, 4.377579103026204
4.779999999999986, 2.4030829601755133, 0.5471325162743815, 0.5310996180162421, 1.094265032548763, 4.37627896002416
